"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","CUB","Cuba","","99","99.30070","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","DMA","Dominica","","62","61.65546","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","DOM","Dominican Republic","","55","54.89981","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","SLV","El Salvador","","93","92.51556","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ECU","Ecuador","","81","80.97910","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","GUY","Guyana","","89","88.61395","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","HTI","Haiti","","61","61.47323","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","HND","Honduras","","70","70.06648","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","MEX","Mexico","","94","94.48285","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","LSO","Lesotho","","62","62.03581","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","LBR","Liberia","","76","75.60322","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MDG","Madagascar","","43","42.63219","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MWI","Malawi","","56","56.13057","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MLI","Mali","","40","40.15007","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MRT","Mauritania","","32","31.59345","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MUS","Mauritius","","71","70.73044","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","MOZ","Mozambique","","69","68.90454","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","NAM","Namibia","","79","78.52735","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","NER","Niger","","74","73.55179","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","NGA","Nigeria","","51","50.60997","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","RWA","Rwanda","","66","66.05677","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","STP","Sao Tome and Principe","","16","15.91339","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","SEN","Senegal","","44","44.36037","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","SYC","Seychelles","","87","86.89439","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","SLE","Sierra Leone","","70","69.55711","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","ZAF","South Africa","","91","90.58858","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","SSD","South Sudan","","34","34.39963","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","GNB","Guinea-Bissau","","53","53.43740","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","GIN","Guinea","","59","59.48091","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","SWZ","Eswatini","","75","74.64040","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","TZA","United Republic of Tanzania","","69","69.14708","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AFR","Africa","","TGO","Togo","","64","64.39920","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","NIC","Nicaragua","","91","91.01085","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","99","98.79057","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","SOM","Somalia","","29","29.30403","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","SDN","Sudan","","67","67.19905","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","SYR","Syrian Arab Republic","","64","64.04382","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","TUN","Tunisia","","57","57.42388","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","ARE","United Arab Emirates","","97","96.78419","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","YEM","Yemen","","48","48.32332","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ALB","Albania","","46","45.76656","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","AND","Andorra","","29","29.03694","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ARM","Armenia","","95","95.33560","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","AUT","Austria","","68","68.21569","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","BEL","Belgium","","83","82.90359","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","BIH","Bosnia and Herzegovina","","58","57.98547","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","HRV","Croatia","","71","70.57078","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","CYP","Cyprus","","96","95.64103","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","CZE","Czechia","","94","93.82146","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","DNK","Denmark","","90","89.58557","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","EST","Estonia","","70","70.01811","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","FRA","France","","89","89.40559","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","GEO","Georgia","","74","73.60889","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","DEU","Germany","","97","96.53846","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EUR","Europe","","HUN","Hungary","","82","81.88941","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","PAN","Panama","","76","75.69974","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","PRY","Paraguay","","77","77.32249","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","PER","Peru","","66","65.84124","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","KNA","Saint Kitts and Nevis","","52","51.62214","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","SUR","Suriname","","72","71.50659","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","TTO","Trinidad and Tobago","","72","71.64085","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","URY","Uruguay","","87","87.31950","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","USA","United States of America","","100","100.00000","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","AMR","Americas","","VEN","Venezuela (Bolivarian Republic of)","","94","94.30275","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","42","41.78270","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","BHR","Bahrain","","93","93.04323","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","DJI","Djibouti","","33","33.17500","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","EGY","Egypt","","96","96.39546","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","76","76.22517","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","IRQ","Iraq","","89","88.88033","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","JOR","Jordan","","72","72.28670","","","","",""
"SDGIHR","Average of 13 International Health Regulations core capacity scores, 1st version of the questionnaire","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4672","PUBLISHED","Published","","2017","2017","","EMR","Eastern Mediterranean","","KWT","Kuwait","","85","84.86283","","","","",""
